题目,朝代,作者,内容,来源,词牌
"流泉引","宋","李复","泉涓涓兮出重山，回抱山麓兮入于苍渊。流来孔多兮自溢于林间，出始一勺兮下合成川。塍有稻兮垄有黍，聚以时兮令以鼓。削高增卑兮酾渠络缕，人不爱力兮挥锸如雨。川流浚兮来无穷，泥五斗兮水一钟。旱暵则引兮淫潦则通，自今以往兮乐我良农。礼有经兮岁有蜡，羊豕盈牢兮农舞于社。椒香桂绿兮云车满野，敬谢有功兮宜奠于泉下。吾之将归兮星律回秋，告邦人兮导畎浍之常流。欲泉利之专兮先耘耨之不偷，无忘吾语兮若吾岁之来游。","Werneror",""
"温泉行","宋","李复","骊山鸿濛凝白烟，山根阴火煮玉泉。阴灵炎炎燃礜石，石焰不灭何千年。珠阁缥缈飞凤来，素衣仙人坐高台。台前香引流水出，白玉莲花九叶开。泓渟分去浮轻碧，中有纯阳无限力。四时独不放春归，散向人间消百疾。琼树他年日月新，霓裳舞动蜀山尘。寒云怨锁遗宫冷，林叶岩花秋复春。灵泉有灵天降福，山神严呵不可触。祖龙心秽慢神天，毛发流腥身被毒。","Werneror",""
"行至龙门先寄尧夫先生","宋","李复圭","碧洛青嵩刮眼明，马头次第似相迎。天街高士还知否，好约南轩醉一觥。","Werneror",""
"行者了宽等题钱买度牒疏四章 其三","宋","李昴英","作佛本无相，为僧却要钱。岂无人割舍，为结恶因缘。作佛何曾要裹缠，顶门尚欠世间钱。舍身者与舍佛者，选佛场中化有缘。","Werneror",""
"行者了宽等题钱买度牒疏四章 其二","宋","李昴英","作佛何曾要裹缠，顶门尚欠世间钱。舍身者与舍佛者，选佛场中化有缘。","Werneror",""
"雨行梅关二首 其二","宋","李昴英","通宵雨滴急催梅，枝北枝南晓尽开。多谢花神好看客，随车十里雪香来。","Werneror",""
"雨行梅关二首 其一","宋","李昴英","浓岚四合冻云痴，水墨连屏斗崛奇。冲雨此行风景别，满山翠滴水帘垂。","Werneror",""
"蒲涧山行宿景泰呈诸友人","宋","李昴英","蒲根采得汎金船，滴水岩前且地仙。造物添支闲岁月，上恩不与好山川。意行芳草迷丹灶，旋摘新芽拨涧泉。欲雨还晴便登览，更消一宿白云巅。","Werneror",""
"苦秋暑引","宋","李昴英","商金久得柄，老火未退舍。甑中著寰宇，赫酷甚于夏。池汤颇殃鱼，田龟应害稼。桃笙亦浆汗，水国无凉榭。扇挥腕欲脱，忍渴畏杯斝。树间寂秋声，矩令何时下。四序本循环，寒暑相代谢。炎炎推不去，谁与诘造化。人思濯清泠，风露愿一借。再拜祈蓐收，西陆早命驾。","Werneror",""
"行者了宽等题钱买度牒疏四章 其四","宋","李昴英","即心是佛，见性成僧。无奈世缘，要二尺绫。","Werneror",""
"行者了宽等题钱买度牒疏四章 其一","宋","李昴英","已办僧心，未圆僧相。才得方兄，便成和尚。","Werneror",""
"钟离仙赞","宋","李昴英","衣兮木叶，髯戟面铁。所执何书，愿闻其说。","Werneror",""
"纪行杂诗 其五","宋","李洪","高桅一一上滩船，流汗赪肩尽日牵。笑忆太湖波上宿，云涛无际欲粘天。","Werneror",""
"纪行杂诗 其三","宋","李洪","蒲帆风驶送行舟，篷底哦诗相棹讴。三老相呼兴不浅，溪回山拥近严州。","Werneror",""
"纪行杂诗 其六","宋","李洪","石罅飞泉鸣佩玉，滩头怒石响惊雷。故人相见应相笑，爱底微官触暑来。","Werneror",""
"纪行杂诗 其一","宋","李洪","鸬鹚源畔数人家，匼匝青罗布障遮。胥口山前沽酒市，钓船相逐买鱼虾。","Werneror",""
"纪行杂诗 其四","宋","李洪","支流二水绕山城，潇洒桐庐旧得名。好在鸟笼山霭里，眼生诗句易诗成。","Werneror",""
"奉寄子济兄","宋","李洪","一纸平安附驿筒，打门三印启斜封。谗言勿辩萋兮菲，旧隐犹存菊与松。岂有文章传李汉，当今人物少南容。扁舟远践龙池约，共听潺湲绕碧峰。","Werneror",""
"送子都兄赴建康粮料三首 其一","宋","李洪","三年待次喜瓜期，别酒春风劝一卮。欲试发硎稽古力，稍从连茹中兴时。徒劳人耳犹州县，可识荆兮复别离。深念对床听夜雨，情怀作恶不成诗。","Werneror",""
"忆雪歌","宋","李洪","前年吴兴雪三尺，街头十日无行迹。南山千峰蟠玉虬，太湖万顷镕银色。腐儒冻死但长哦，男呻女吟空四壁。去年强邻窥淮淝，铁马成群来塞北。将军授钺横雕戈，雪满弓韬对勍敌。捷书夜到甘泉宫，玉靶角弓自天锡。已观积甲熊耳齐，坐觉洗兵天河窄。今年腊尽寓东瓯，地接炎方少三白。梅梢柳眼漏泄春，笋茁兰芽遽堪摘。冬深未省见冰霜，挟纩无施况狐腋。朝来北风吹石裂，海气岚烟乱山碧。遐想瑞叶舞层霄，剪裁不费造化力。丰年一饱戴君恩，比屋千家消疠疫。长江远近要舒发，深恐阳骄无宿麦。徒披鹤氅怀兔园，速遣祥霙慰北客。","Werneror",""
"庆陵季文尚书休致会者三十一人各赋诗","宋","李洪","尚书妙德望，曳履闻直声。献纳雨露边，斯文有统盟。重席侍经幄，藻鉴持铨衡。不惮推毂士，规摹汉西京。五色深补衮，三入厌承明。欻起莼鲈思，径作吴松行。名位九牧耸，富贵一毫轻。徜徉霅溪上，结庐依化城。摆落轩冕累，白屋倒屣迎。实际契禅宗，虚静合仙经。圣朝亟图旧，世臣重典刑。苍生望东山，盐梅待调羹。引年章屡却，勇决非矫情。雍容进退间，夷惠和且清。出纶冠奎文，安车示尊荣。乐天宅池台，翁仲金馀籯。公贵无留资，韩宣有卿名。时方需大老，复当佐升平。它年秉旄地，堂上有奇兵。恢复还旧都，翠华驾云亭。贱子荷英盼，鍊句愧阴铿。请歌公归兮，盍使季札听。","Werneror",""
"次韵子济兄送行","宋","李洪","春草年年愁望匀，鸰原鼎足叹离分。恶诗恨别江南社，驽马惭辞冀北群。细雨催行将食冷，片帆归省待风薰。赠言况得珠玑句，笔陈翩翩妙五云。","Werneror",""
"纪行杂诗 其二","宋","李洪","水宿荒村夕照间，奔流怪石斗潺潺。白醪似蜜聊供醉，过尽严陵大浪滩。","Werneror",""
"迎送神辞 其一 迎神","宋","李洪","惟龙湫兮其源莫穷，利万物兮精神可通。岁大旱兮我民之恫，酌彼泉兮神听孔聪。击鼓坎坎兮于神之宫，薄采溪毛兮馈进两公。神欣欣兮鉴我民衷，神之来兮雨其濛。念我稼穑兮涤去爞爞，瓶罂甚小兮膏泽甚丰。骄阳摧威兮奔走丰霳，民之讴歌兮千古英风。","Werneror",""
"前行路难冯公岭作","宋","李洪","君不见冯公之岭摩苍天，危梁峻坂相属联。樵夫跬步不得上，仰视悬石势欲颠。下有飞泉泻鸣瀑，舂撞嵓窦汇山麓。飞流溅沫冰雪寒，萝茑荒林猿狖伏。傍穿鸟道人踪绝，怪石虎踞苍崖裂。扪参历井路屈盘，九折羊肠车轴折。如何年少远游子，担簦蹑屩来过此。或欲挟策干君王，亦有辞家远从仕。马痡仆倦栖茅屋，夜汲岩泉燃楚竹。赐璧封侯事渺茫，涂穷未免阮生哭。遐想太古开辟初，地隔东瓯擅一隅。山腰凿石自何代，要令海宇同车书。不知冯公亦何者，姓名宛与兹山俱。我行适当三伏间，霪霖积潦行路难。家住太湖三万顷，烟波回想洞庭山。","Werneror",""
"送客乘骡足跛口占示同行","宋","李洪","欲趁江头送客风，蹇骡难强逐骄骢。漫誇历块过燕市，自笑乘船似越侬。从此上车惭著作，肯令折臂老新丰。钓车鱼具平生乐，得失真宜付塞翁。","Werneror",""
"菁山观梅歌","宋","李洪","菁茅山底梅花村，无人惜花与招魂。西子犹疑逐范蠡，玉儿宁肯负东昏。数枝含愁月边吐，似隔鲛绡向人语。欲诉江南万斛愁，一笑嫣然绝媚妩。道人买山今几年，山高春早花争先。开门幻出香世界，坐觉孤山落案前。东皇万里开疆域，掌中庵摩妙喜国。唤取维摩方丈人，问我本来何所得。","Werneror",""
"新交行","宋","李洪","君不见洛阳拜尘友，欲取金印系肘后。又不见长安轻薄儿，谁道青云不可梯。雨露翻覆岂无意，炙手新交旧交弃。华轩丹毂照青春，列屋娥眉妒宠新。若非大夫尝便客，亦是丞相拂须人。车如鸡栖马如狗，疾恶今无朱伯厚。甘向青陵老种瓜，肯效南山歌落豆。直如弦，死道边。杵臼论交世谁数，翟公勒门吁可怜。","Werneror",""
"奉陪撄宁侍郎游柏山寺谒梅公墓小憩行轩勉酌","宋","李兼","萧寺倚岩郭，昔游几何年。兹辰惬幽赏，杖屦从儒先。稍穿苍藓径，旋入青萝烟。山色若倒屣，松风自鸣弦。目力眩奇观，步屧信所便。俄登旃檀林，金碧耀脩缘。道旁老木拱，诗翁久飞仙。蝉蜕万物表，蝶梦三生前。至今二百载，相望箕斗悬。缅怀文忠公，丰碑泯遗镌。乐善如缁衣，后世两称贤。山僧矜好事，华表新题璇。向来委榛棘，时情任渠迁。先生笑抚掌，此事从古然。相逢一樽酒，劝君小流连。江梅欲浮动，春光向妖妍。同游二三子，舂容有佳篇。归欤不知夜，霜雪净寒天。","Werneror",""
"秋扇行","宋","李兼","忆当九夏初，恒御君王手。西风飒然至，持用焉能久。人情易变如三秋，君恩覆水不可收。藉使凉飙夺炎热，感陨此身终不绝。","Werneror",""
"郊行至天王院","宋","李流谦","郊行不欲经城市，厌见尘沙漠漠黄。响树蜩螗凭晚吹，绕陂凫鹜占残阳。青山与世久相绝，修竹于人未易忘。下马招提揖僧话，始知尘境有仙乡。","Werneror",""
"送何子闻使君之行在","宋","李流谦","系舟邻近渚，索酒共清斟。契阔十年事，飘零万里心。大门元赫赫，要路正骎骎。去国吾何恨，看君上禁林。","Werneror",""
"公归行送王显谟","宋","李流谦","我从职方究区域，江汉滔滔纪南国。厥田上上盖名壤，其人落落亦代出。卧龙伟烈雄鼎峙，雏凤英称冠簪盍。岘山风流亘千祀，鹿门隐槩轻九牧。地灵不与人存亡，王脉依然钟杰特。先生后出掩前哲，天公著手自斲削。如入宗庙识彝鼎，如开武库见矛戟。早以命士战群士，不怯小敌勇大敌。三年博士嗟洄沉，一等巍科登岌嶪。铜符千里小游戏，瑞节三川遍扬历。欲歌德业愧蜩聒，妄觇设施叹蠡测。爱民如儿吏不扰，以身为律人自服。恩波春醲疲瘵苏，美最飙驰冕旒彻。赐环成命众听耸，总计优除群论咽。公止一方为福星，公归天下作膏泽。一方天下有大小，公则不校我所惜。周公居东逾岁月，东人愿留惜不发。西人衮舄待公归，鸿飞遵渚歌九罭。君子所至民父母，在此无恶彼无斁。我虽东人愿公归，不敢自私笑其狭。援毫为赋公归行，明日羽旄风猎猎。","Werneror",""
"文约既行复作此送之","宋","李流谦","登山临水远送君，征鸿掠天不堪闻。临岐握手惜此别，车已载脂仆在门。骊歌未残心欲动，剪烛夜谈如昨梦。茂林已扫山阴迹，地黄犹注床头瓮。明朝咫尺隔沧溟，烟波渺渺迷羌津。我亦归来念离索，孤坐手取柏子焚。君绝畛畦我平易，肝胆相倾无复讳。春风万斛撒金莲，迟君更作连宵醉。","Werneror",""
"比观仲结诸公课会皆勍敌也行就举南宫作此赠之","宋","李流谦","文章末流乃科举，剽东掠西何等语。得者矜誇失者羞，其中往往分贤否。一官垂涎傥不勉，譬之北辕求适楚。诸君堂堂万骑将，折箠自足笞狂虏。收拾波澜著盆盎，却恐蛟龙愁窘步。信手拈来即三昧，安用区区备先具。朝窗暮几不停缀，宝玉牵联斗奇富。论如过秦有古意，赋拟两都多杰句。朝来次第出示我，两耳卓槊惊咸濩。华歆便可置龙头，牧之岂肯居第五。我骇虚弦痛方定，未暇相从执旗鼓。请君勿见小敌怯，一战而霸在此举。归来净洗科场业，别与斯文立门户。","Werneror",""
"东州行上费检正","宋","李流谦","东州十刹如西州，东州幽爽西喧湫。登临在在有佳处，我来无事得纵游。望川致爽两奇特，云烟流通东与北。一为清淑一旷远，清者发兴远快目。城西三刹跨一牛，五百云堂老比丘。捐金乐施到樵牧，不知愿力何年修。邓家名笔难再得，苦爱雍熙之两壁。贵人摸拓不曾休，真是化身千百亿。府公玉皇香案吏，帆薄三山风辄止。来苏疲瘵十万家，卷缩灵河一杯里。野人冠服裹狙猿，曳裾更欲之何门。惭无杜老惊人句，空负陈蕃解榻恩。","Werneror",""
"石钧父之官火井乞诗赠行","宋","李流谦","君家嶙峋两冰柱，黄尘涨天不敢污。阿云醉卧呼不应，断碑零落荒阡雨。君今去作火井县，山中婴儿待慈母。前日一旱不堪说，危喘仅存无半缕。祝君到官百不问，置酒先须酌田父。从来和气致丰年，一笑能令粟盈庾。我方投犁学为吏，人言未可纸上语。今人古人岂相远，力行所知心自许。惟君可闻我可言，明日一尊黄鹄举。","Werneror",""
"刘林夫以诸公送行诗轴见示作此","宋","李流谦","我思在何许，却立望高丘。手持金错刀，美人不可求。此意恐蹉跎，怅然生百忧。嘉鱼乐循渚，泼泼不受钩。燥湿各天性，万生难其俦。乔木怀故家，日星藻皇猷。吾欲徵文献，庶以充淹留。鼓钟侑大烹，其乐有此不。江黄预坛坫，斋明盛阳秋。义合在一朝，如新嗤白头。","Werneror",""
"同冯缙云游无为以吾独胡为在泥滓分韵赋诗得泥字","宋","李流谦","人言跃马妨杖藜，世士不可污丹梯。人言解牛非割鸡，岂信截玉如截泥。山林朝士弧矢睽，一物异用鹄之栖，妄生涛澜分畛畦。我自局狭谁排挤，先生大千一手提。使握鼎铉如扶犁，岂于喧寂心生翳。朝驱两轮鹿护麛，暮阅千纸发变黳。痛者手摩挛者携，蚊虻肤挠夕梦迷。馁蛟仄目初生羝，血牙未洗遭燖刲。天公付公为旱霓，作三日雨徵可稽。诘朝栈路沿涧溪，篮舆轧轧劳攀跻。束缚绣斧挥金鼙，吏奉杖屦从小奚。指点山水穷坤倪，夜谈隐具窥缃绨。旷然冥蒙彻瓮醯，转变前境尘却犀。我自叹骇失径蹊，公如大像头小低。嗟乎太仓此一稊，不从公来噬其脐。是山冠冕川东西，二大老文光璇题。公不一语意惨悽，是以稽首拜马蹄。欣然倾倒珠玻璃，飞天宝焰照栱枅。梦中棹唱惊凫鹥，挽衣不留恨空斋。悲愿苦切哀黔黎，早缚浑厥臣羌氐。快读大颂崖天齐，把茅归谢黄金闺。收拾伊傅从阮嵇，为公再歌归来兮。","Werneror",""
