题目,朝代,作者,内容,来源,词牌
"梁州・他为我画阁中倦拈针指，我因他在绿窗前懒看诗书。这些时不由我","元","徐琰","心忧虑。这些时琴闲了雁足，歌歇骊珠。则我这身心恍惚，鬼病揶揄。望夕阳对景嗟吁，倚危楼朝夜踌蹰。我、我、我，觑不的小池中一来一住交颈鸳鸯，听不的疏林外一递一声啼红杜宇，看不的画檐间一上一下斗巧蜘蛛。景物，态度。蛛蛛丝一丝丝又被风吹去，杜宇声一声声唤不住，鸳鸯对一对对分飞不趁逐，感起我一弄儿嗟吁。","chinese-poetry",""
"尾声・再几时能够那柔条儿再接上连枝树，再几时能够那暖水儿重温活比","元","徐琰","目鱼，那的是着人断肠处。窗儿外夜雨，枕边厢泪珠，和我这一点芳心做不的主。","chinese-poetry",""
"正宫・小梁州湖上分韵得玉字","元","任昱","波涵玉镜浸晴晖，鸣玉船移。玉箫吹过画桥西，玉泉内，玉树锦云迷。","chinese-poetry",""
"南吕・金字经湖上僧寺","元","任昱","竹雨侵窗润，松风吹面寒，云母屏开非世间。闲，不知名利难。凭阑看，夕阳山外山。重到湖上碧水寺边寺，绿杨楼外楼，闲看青山云去留。鸥，飘飘随钓舟。今非旧，对花一醉休。秋宵宴坐秋夜凉如水，天河白似银，风露清清湿簟纹。论，半生名利奔。窥吟鬓，江清月近人。书所见胜概三吴地，美人一梦云，花落黄昏空闭门。因，青鸾宝鉴分。天涯近，思君不见君。","chinese-poetry",""
"中吕・朝天子村居","元","任昱","杜门，守贫，知有归田分。春风渐入小洼樽，勤饮姜芽嫩。乡党朱陈，讴歌尧舜，向东皋植杖耘。子孙，更淳，闲把诗书训。信笔九霄，早朝，曾赴金门诏。珠玉在挥毫，胸次谁同调？谈笑枚皋，风流温峤，恣疏狂直到老。尽教，醉了，走马长安道。道院翠峰，锦宫，香霭丹霞洞。来寻采药鹿皮翁，煮茗为清供。静听松风，闲吟《橘颂》，碧天凉月正中。九重，赐宠，一觉黄粱梦。题情渭城，雨晴，柳不系黄金镫。梨花小院又清明，误了寻芳兴。香减吴绫，尘蒙秦镜，碧纱窗和闷扃。柴荆，晓莺，巧语无心听。","chinese-poetry",""
"中吕・满庭芳寄友","元","任昱","香笼锦帏，歌讴白苎，人比红梅。风流杜牧新诗意，字字珠玑。桑落酒朝开绮席，杜陵花夜宿春衣。陶然醉，金勒马嘶，归路柳边迷。春暮云扃睡起，香销宝鼎，暧试罗衣。甫能宴罢兰亭会，又见春归。花片片翻成燕泥，柳依依也锁蛾眉。重门闭，绿阴树底，怕听杜鹃啼。","chinese-poetry",""
"中吕・红绣鞋湖上","元","任昱","新亭馆相迎相送，古云山宜淡宜浓，画船归去有渔篷。随人松岭月，醒酒柳桥风，索新诗红袖拥。春情暗朱箔雨寒风峭，试罗衣玉减香销，落花时节怨良宵。银台灯影淡，绣枕泪痕交，团圆春梦少。重到吴门槐市歌阑酒散，枫桥雨霁秋残。旧题犹在画楼间。泛湖赊看月，寻寺强登山。比陶朱心更懒。芳草岸能言鸭睡，荻花洲供馔鲈肥，天平山翠近金杯。水多寒气早，野阔暮空低，隔秋云渔唱起。和友人韵茅屋秋风吹破，桂丛夜月空过，淮南招隐故情多。无心登虎帐，有梦到渔蓑，不归来等甚么？。","chinese-poetry",""
"中吕・普天乐吴门客中","元","任昱","九秋天，三吴地，江空寒早，天远书迟。黄菊开，丹枫坠。流水行云无拘系，好光阴枉自驱驰。尘心自洗，清风绿绮，明月金杯。湖上浣花溪，方壶地，呼猿领鹤，问柳寻梅。行厨白玉盘，进酒青楼妓。惊起沙头鸳鸯睡，棹红云乘兴而回。冰壶影里，笙歌远近，水榭高低。花园改道院锦江滨，红尘外，王孙去后，仙子归来。寒梅不改香，舞榭今何在？富贵浮云流光快，得清闲便是蓬莱。门迎野客，茶香石鼎，鹤守茅斋。暮春即事被诗魔，将花探，春深渭北，绿满江南。残红鱼浪香，接叶莺巢暗。古往今来无心勘，习家池日日春酣。人生易感，青铜似月，白发盈簪。","chinese-poetry",""
"越调・小桃红","元","任昱","山林钟鼎未谋身，不觉生秋鬓。汉水秦关古今恨，谩劳神，何须斗大黄金印。渔樵近邻，田园随分，甘作武陵人。东邻西舍酒频沽，拄杖穿花去。长笑功名草头露，且狂疏，醉如刘阮犹迟暮。鸡翁问余，鹿门深处，真作野人居。宴席桃花扇底楚天秋，恰恰莺声溜。络臂珍珠翠罗袖，捧金瓯，纤纤十指春葱瘦。移花旁酒，张灯如昼，重酌更风流。指甲桃腮轻托玉纤微，有恨弹珠泪。曾整金钗动春意，数归期，等闲掐损阑干翠。拈花露湿，剖橙香腻，宜捧紫霞杯。春情深沉院落牡丹残，懒揭珠帘看，青杏园林管弦散。翠阴间，数声黄鸟伤春叹。离怀未安，相思不惯，独倚小阑干。","chinese-poetry",""
"越调・小桃红","元","王元和","○题情暗思金屋配合春娇，是那一点花星照也。向这欢娱中深埋了祸根苗，我一从见了那个妖娆，他便和咱燕莺期，凤鸾交，鸳鸯侣，只引的蜂蝶儿闹也。恨不的折损柔条，谁承望五陵人，可早先能够了小蛮腰。","chinese-poetry",""
"越调・小桃红","元","卢挚","寿筵添上小桃红，妆点壶天供，茜蕊冰痕半浮动。彩云中，生香唤醒罗浮梦。银杯绿蚁，琼枝清唱，金胜醉鳌峰。","chinese-poetry",""
"越调・寨儿令湖上","元","任昱","锦制屏，镜涵冰，浓脂淡粉如故情。酒量长鲸，歌韵雏莺，醉眼看丹青。养花天云淡风轻，胜桃源水秀山明。赋诗题下竺，携友过西泠。撑，船向柳边行。书所见眉黛浅，鬓云偏，羞颜落色谁爱怜？种玉无缘，掷果徒然，回首叹芳年。碧波不寄鱼笺，翠衾寒犹带龙涎。飞花残雨后，新月小窗前。天，斗帐恨孤眠。","chinese-poetry",""
"双调・水仙子书所见","元","任昱","闲开翠牖近沧州，忽见蛾眉出舵楼，来陪燕席翻红袖。舞春风宜佐酒，匆匆催去难留。解湘水烟中佩，驾浔阳江上舟，瘦损风流。泛舟牙樯绵缆过沙汀，皓齿青蛾捧玉觥，银塘绿水磨铜镜。船如天上行，人传李郭仙名。水晶寒瓜初破，藕花香洒易醒，无限诗情。友人席上绛罗为帐护寒轻，银甲弹筝带醉听，玉奴捧砚催诗赠。写青楼一片情，尽疏狂席上风生。红锦缠头罢，金钗剪烛明，有酒如渑。幽居小堂不闭野云封，隔岸时闻涧水舂，比邻分得山田种。宦情薄归兴浓，想从前错怨天公。食禄黄齑瓮，忘忧绿酒钟。未必全穷。","chinese-poetry",""
"南吕・一枝花题东湖纤云曳晓红，远树团晴翠。好山如凤凰，新水似琉璃，巧画屏帏。","元","任昱","壮观蓬莱地，东湖景最奇。两三行鸥鹭清闲，七十二峰峦秀美。","chinese-poetry",""
"梁州・露屿寺僧吟翠微，月波楼客宴金杯，宝华台殿松阴蔽。赤栏桥畔，","元","任昱","想像瑶池；金沙路上，胜却苏堤。若东坡来此游历，向西湖懒把诗题。学士庙绀宇朱扉，观音洞金堂玉室，宰相家翠竹清溪。会稽，鉴水。贺知章谩奖多佳致，放船去在天际。杨柳风轻生浪迟，漾动玻璃。","chinese-poetry",""
"迷青琐倩女离魂・幺篇","元","郑光祖","把梢公快唤咱，恐家中厮捉拿，只见远寒鸦，岸草汀沙，满目黄花，几缕残霞。快先把云帆高挂，月明直下；便东风刮，莫消停，疾进发。（正末云）小姐，则今日同我上京应举去来。我若得了官，你便是夫人县君也。（魂旦唱）。","chinese-poetry",""
"迷青琐倩女离魂・赚煞","元","郑光祖","从今后只合题恨写芭蕉，不索占梦揲蓍草。有甚心肠，更珠围以饶。我这一点真情魂缥渺，他去后，不离了前后周遭。厮随着司马题桥，也不指望驷马高车显荣耀。不争把琼姬弃却，比及盼子高来到，早辜负了碧桃花下凤鸾交。（同梅香下）（正末云）你孩儿则今日拜别了母亲，便索长行也。左右，将马来，则今日进取功名，走一遭去。（下）（夫人云）王秀才去了也，等他得了官回来，成就这门亲事，未为迟哩。（下）。","chinese-poetry",""
"迷青琐倩女离魂・小桃红","元","郑光祖","我蓦听得马嘶人语喧哗，掩映在垂杨下，唬的我心头丕丕那惊怕，原来是响王吉王吉榔板捕鱼虾。我这里须风悄悄听沉罢，趁着这厌厌露华，对着这澄澄月下，惊的那呀、呀、呀寒雁起平沙。","chinese-poetry",""
"迷青琐倩女离魂・收尾","元","郑光祖","各剌剌向长安道上把车儿驾，但愿得文苑客当时奋发。则我这临邛市沽酒卓文君，甘休侍你濯锦江题桥汉司马。（同下）。","chinese-poetry",""
"迷青琐倩女离魂・红绣鞋","元","郑光祖","去时节杨柳西风秋日，如今又过了梨花暮雨寒食。（梅香云）姐姐，你可曾卜一卦么？（正旦唱）则兀那龟儿卦无定准，枉央及；喜蛛儿难凭信，灵鹊儿不诚实，灯花儿何太喜。","chinese-poetry",""
"迷青琐倩女离魂・普天乐","元","郑光祖","想鬼病最关心，似宿酒迷春睡。绕晴雪杨花陌上，趁东风燕子楼西。抛闪杀我年少人，辜负子这韶华日。早是离愁添萦系，更那堪景物狼籍。愁心惊一声鸟啼，薄命趁一春事已，香魂逐一片花飞。(正旦昏科)(夫人云)孩儿，你挣挫些儿！(正旦醒科)(唱)。","chinese-poetry",""
"迷青琐倩女离魂・哨遍","元","郑光祖","将往事从头思忆，百年情只落得一口长吁气。为甚么把婚聘礼不曾题，恐少年堕落了春闱。想当日在竹边书舍，柳外离亭，有多少徘徊意。争奈匆匆去急，再不见音容潇洒，空留下这词翰清奇。把巫山错认做望夫石，将小简帖联做《断肠集》。恰微雨初阴，早皓月穿窗，使行云易飞。","chinese-poetry",""
"迷青琐倩女离魂・耍孩儿","元","郑光祖","俺娘把冰绡剪破鸳鸯只，不忍别远送出阳关数里。此时无计住雕鞍，奈离愁与心事相随。愁萦遍垂杨占驿丝千缕，泪添满落日长亭酒一杯。从此去孤辰限凄凉日，忆乡关愁云阻隔，着床枕鬼病禁持。","chinese-poetry",""
"迷青琐倩女离魂・四煞","元","郑光祖","都做了一春鱼雁无消息，不甫能一纸音书盼得。我则道春心满纸墨淋漓，原来比休书多了个封皮。气的我痛如泪血流难尽，争些魂逐东风吹不回。秀才每心肠黑，一个个贫儿乍富，一个个饱病难医。","chinese-poetry",""
